Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade,Grade range
DOT,Department of Transportation,DOT 49 Parking Management Parking Operations,F,89453.5585,0,0,72,C
DOT,Department of Transportation,DOT 49 Parking Management Parking Operations,M,51260.42,342.6,0,15,A
DOT,Department of Transportation,DOT 49 Parking Management Parking Operations,M,62119,0,0,15,A
DOT,Department of Transportation,DOT 49 Ride On Operations,M,153277.8,0,0,55,B
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,75521,7843.19,1039.83,15,A
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,65761.8487,3801.8,0,12,A
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,82436,0,4543.55,17,A
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,69342,1603.89,781.29,13,A
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,65233,6869.15,0,14,A
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,48833.9264,1405.46,0,9,A
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,81829.3052,1779.21,0,68,C
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,81829.3052,1779.21,0,68,C
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,71867.2784,4277.25,0,14,A
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,53333,1652.67,0,12,A
DOT,Department of Transportation,DOT 49 Sign and Marking Shop,M,53333,2739.05,0,12,A
DOT,Department of Transportation,DOT 49 Traffic Engineering and Operations,F,69342,0,3276.15,13,A
DOT,Department of Transportation,DOT 49 Traffic Engineering and Operations,F,61233.7914,0,0,13,A
DOT,Department of Transportation,DOT 49 Traffic Engineering and Operations,F,81799.1745,0,0,64,C
DOT,Department of Transportation,DOT 49 Traffic Engineering and Operations,M,175773,0,0,55,B
DOT,Department of Transportation,DOT 49 Traffic Engineering and Operations Management Services,F,151930,0,0,56,B
DOT,Department of Transportation,DOT 49 Traffic Engineering and Operations Management Services,F,117424,0,4913.3,72,C
DOT,Department of Transportation,DOT 49 Traffic Engineering and Operations Management Services,F,107367,9321.68,0,70,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,10408.19,0,97,C
DOT,Department of Transportation,DOT 49 Traffic Engineering and Operations Management Services,M,122842,0,0,26,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Design and Operations,F,117424,0,5480.66,25,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Design and Operations,M,117424,0,1908.14,25,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Design and Operations,M,151930,0,0,56,B
DOT,Department of Transportation,DOT 49 Traffic Engineering Design and Operations,M,88329.99,1329.8,0,72,C
DOT,Department of Transportation,DOT 49 Traffic Engineering Design and Operations,M,84827.94,4728.36,0,22,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Design and Operations,F,57313.7113,3218.24,0,18,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Design and Operations,M,97229.1853,0,0,22,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Design and Operations,F,64341.97,0,0,18,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,98228,0,7543.36,21,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,97569.8,9334.24,0,22,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,117424,0,3610.38,25,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,86103,198.57,4076.04,18,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,80210.0781,3868.15,0,18,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,148351.85,0,0,56,B
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,117424,0,0,25,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,107781.7515,0,0,25,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,67682.5489,0,0,18,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,F,99373.6911,0,0,22,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,107367,85472.16,0,23,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,77675.68,14554.52,0,18,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,94100.2729,0,0,22,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,115754.31,0,0,25,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,90000,0,0,25,A
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,F,120333,0,0,75,C
DOT,Department of Transportation,DOT 49 Traffic Engineering Studies Section,M,94400,347.61,0,22,A
DOT,Department of Transportation,DOT 49 Transit Central Communication,M,86103,8616.14,215.26,18,A
DOT,Department of Transportation,DOT 49 Transit Central Communication,M,115013.0297,0,0,72,C
DOT,Department of Transportation,DOT 49 Transit Central Communication,F,86103,20397.22,6147.93,18,A
DOT,Department of Transportation,DOT 49 Transit Central Communication,M,84632.44,19116.79,0,18,A
DOT,Department of Transportation,DOT 49 Transit Central Communication,M,124156.63,0,0,56,B
DOT,Department of Transportation,DOT 49 Transit Central Communication,M,91017,21202.84,0,99,C
DOT,Department of Transportation,DOT 49 Transit Central Communication,F,90507,8692.11,0,99,C
DOT,Department of Transportation,DOT 49 Transit Central Communication,M,86103,12010.08,1399.19,18,A
DOT,Department of Transportation,DOT 49 Transit Central Communication,M,86103,15568.93,6836.38,18,A
DOT,Department of Transportation,DOT 49 Transit Central Communication,F,86103,24885.87,0,18,A
DOT,Department of Transportation,DOT 49 Transit Central Communication,M,86103,18741.67,0,18,A
DOT,Department of Transportation,DOT 49 Transit Central Communication,F,86103,10942.23,0,18,A
DOT,Department of Transportation,DOT 49 Transit Central Communication,M,84057.5229,9244.01,0,18,A
DOT,Department of Transportation,DOT 49 Transit Central Communication,M,76988.475,6926.6,0,18,A
DOT,Department of Transportation,DOT 49 Transit COS Marketing,M,117424,0,0,72,C
DOT,Department of Transportation,DOT 49 Transit COS Marketing,M,69868.7,0,0,18,A
DOT,Department of Transportation,DOT 49 Transit COS Marketing,F,72266.4048,0,0,18,A
DOT,Department of Transportation,DOT 49 Transit COS Marketing,F,97355.9,0,0,21,A
DOT,Department of Transportation,DOT 49 Transit COS Passenger Facilities,M,86103,268.5,0,65,C
DOT,Department of Transportation,DOT 49 Transit COS Passenger Facilities,M,82436,0,6529.53,17,A
DOT,Department of Transportation,DOT 49 Transit COS Passenger Facilities,M,114856.2507,0,0,72,C
DOT,Department of Transportation,DOT 49 Transit COS Passenger Facilities,M,66384.3204,129.4,0,17,A
DOT,Department of Transportation,DOT 49 Transit COS Taxicab Regulation,M,109289.9071,0,0,73,C
DOT,Department of Transportation,DOT 49 Transit COS Taxicab Regulation,M,107367,14421.42,0,23,A
DOT,Department of Transportation,DOT 49 Transit COS Taxicab Regulation,M,92986,0,0,20,A
DOT,Department of Transportation,DOT 49 Transit COS Taxicab Regulation,M,76624,0,0,20,A
DOT,Department of Transportation,DOT 49 Transit Customer Operations and Support,M,150768.75,0,0,56,B
DOT,Department of Transportation,DOT 49 Transit Fare Media,F,79218.7,0,0,18,A
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,146688.67,0,0,56,B
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,19013.28,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,18706.7,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,57750,419.76,4613.45,9,A
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84017,45435.29,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,98228.0033,5037.33,0,68,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,24144.36,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,14010.88,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,98228,10918.03,0,68,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,7988.33,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,8003.87,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,98228,2313.21,0,68,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,91017,2302.86,0,99,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,3689.01,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,84917,14919.92,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84017,9009.86,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,16637.06,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,91017,26618.1,0,99,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,38414.28,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,15503.2,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,90507,12379.83,0,99,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,15145.16,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,91017,30845.26,0,99,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,98228,1572.46,0,68,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,857.17,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,81017,3947.36,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,29278.4,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,84917,47534.02,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,81017,20117.25,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,98228,2481.88,4186.89,68,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,84917,50.22,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,20618.51,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,52242.1,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,82017,22771.24,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,25623.66,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,13525.5,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,26757.6,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,8281.55,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,98228,2605.57,4186.89,68,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,84017,14548.12,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,44157.48,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,20881.34,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,78937,502.01,3732.57,16,A
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,84017,8885.52,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,61820.14,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,9729.16,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,18290.13,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,35646.33,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,82017,0,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,12990.19,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,3692.68,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,35789.74,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,1835.11,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,30417.18,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,14610.07,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,49268.5,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84017,68794.24,368,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84017,31377.14,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,20632.81,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,91017,18940.22,0,99,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,98228,8304.73,0,68,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,84917,3394.72,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,53733.94,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,82017,5147.63,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,49787.5,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,35113.78,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,21899.76,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,35474.69,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,84917,48912.62,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,6317.88,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,36257.28,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,5787.75,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84017,37306.19,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,98228,0,932.48,68,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,0,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,558.55,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,84017,11920.5,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,14244.1,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,23057.09,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,12775.57,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,11460.07,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,34405.99,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,82017,6304.23,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,83017,21482.57,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,83017,16893.92,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,28447.17,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,78684,6773.81,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,F,83017,2576.15,0,97,C
DOT,Department of Transportation,DOT 49 Transit Gaithersburg Ride On,M,84917,14190.98,0,97,C
